year mon day ICE_N   NAT_N    ICE_S    NAT_S 
 2001  3  6   0.0000   0.0000   0.0000   0.0000
 2001  3  7   0.0000   0.0000   0.0000   0.0000
 2001  3  8   0.0000   0.0000   0.0000   0.0000
 2001  3  9   0.0000   0.0000   0.0000   0.0000
 2001  3 10   0.0000   0.0000   0.0000   0.0000
 2001  3 11   0.0000   0.0000   0.0000   0.0000
 2001  3 12   0.0000   0.0000   0.0000   0.0000
 2001  3 13   0.0000   0.0000   0.0000   0.0000
 2001  3 14   0.0000   0.0000   0.0000   0.0000
 2001  3 15   0.0000   0.0000   0.0000   0.0000
 2001  3 16   0.0000   0.0000   0.0000   0.0000
 2001  3 17   0.0000   0.0000   0.0000   0.0000
 2001  3 18   0.0000   0.0000   0.0000   0.0000
 2001  3 19   0.0000   0.0000   0.0000   0.0000
 2001  3 20   0.0000   0.0000   0.0000   0.0000
 2001  3 21   0.0000   0.0000   0.0000   0.0000
 2001  3 22   0.0000   0.0000   0.0000   0.0000
 2001  3 23   0.0000   0.0000   0.0000   0.0000
 2001  3 24   0.0000   0.0000   0.0000   0.0000
 2001  3 25   0.0000   0.0000   0.0000   0.0000
 2001  3 26   0.0000   0.0000   0.0000   0.0000
 2001  3 27   0.0000   0.0000   0.0000   0.0000
 2001  3 28   0.0000   0.0000   0.0000   0.0000
 2001  3 29   0.0000   0.0000   0.0000   0.0000
 2001  3 30   0.0000   0.0000   0.0000   0.0000
 2001  3 31   0.0000   0.0000   0.0000   0.0000
 2001  4  1   0.0000   0.0000   0.0000   0.0000
 2001  4  2   0.0000   0.0000   0.0000   0.0000
 2001  4  3   0.0000   0.0000   0.0000   0.0000
 2001  4  4   0.0000   0.0000   0.0000   0.0000
 2001  4  5   0.0000   0.0000   0.0000   0.0000
 2001  4  6   0.0000   0.0000   0.0000   0.0000
 2001  4  7   0.0000   0.0000   0.0000   0.0000
 2001  4  8   0.0000   0.0000   0.0000   0.0000
 2001  4  9   0.0000   0.0000   0.0000   0.0000
 2001  4 10   0.0000   0.0000   0.0000   0.0000
 2001  4 11   0.0000   0.0000   0.0000   0.0000
 2001  4 12   0.0000   0.0000   0.0000   0.0000
 2001  4 13   0.0000   0.0000   0.0000   0.0000
 2001  4 14   0.0000   0.0000   0.0000   0.0000
 2001  4 15   0.0000   0.0000   0.0000   0.0000
 2001  4 16   0.0000   0.0000   0.0000   0.0000
 2001  4 17   0.0000   0.0000   0.0000   0.0000
 2001  4 18   0.0000   0.0000   0.0000   0.0000
 2001  4 19   0.0000   0.0000   0.0000   0.0000
 2001  4 20   0.0000   0.0000   0.0000   0.0000
 2001  4 21   0.0000   0.0000   0.0000   0.0000
 2001  4 22   0.0000   0.0000   0.0000   0.0000
 2001  4 23   0.0000   0.0000   0.0000   0.0000
 2001  4 24   0.0000   0.0000   0.0000   0.0000
 2001  4 25   0.0000   0.0000   0.0000   0.0000
 2001  4 26   0.0000   0.0000   0.0000   0.0000
 2001  4 27   0.0000   0.0000   0.0000   0.0000
 2001  4 28   0.0000   0.0000   0.0000   0.0000
 2001  4 29   0.0000   0.0000   0.0000   0.0000
 2001  4 30   0.0000   0.0000   0.0000   0.0000
 2001  5  1   0.0000   0.0000   0.0000   0.0000
 2001  5  2   0.0000   0.0000   0.0000   0.0000
 2001  5  3   0.0000   0.0000   0.0000   0.0200
 2001  5  4   0.0000   0.0000   0.0000   0.2895
 2001  5  5   0.0000   0.0000   0.0000   0.8743
 2001  5  6   0.0000   0.0000   0.0000   1.8543
 2001  5  7   0.0000   0.0000   0.0000   4.0142
 2001  5  8   0.0000   0.0000   0.0000   6.5904
 2001  5  9   0.0000   0.0000   0.0000  10.1676
 2001  5 10   0.0000   0.0000   0.0000  10.4824
 2001  5 11   0.0000   0.0000   0.0000   9.3835
 2001  5 12   0.0000   0.0000   0.0000   7.5382
 2001  5 13   0.0000   0.0000   0.0000   6.4298
 2001  5 14   0.0000   0.0000   0.0000  17.8242
 2001  5 15   0.0000   0.0000   0.0111  23.7268
 2001  5 16   0.0000   0.0000   0.0000  24.4301
 2001  5 17   0.0000   0.0000   0.0000  24.8906
 2001  5 18   0.0000   0.0000   0.0000  26.3840
 2001  5 19   0.0000   0.0000   0.0000  29.7708
 2001  5 20   0.0000   0.0000   0.0000  31.9100
 2001  5 21   0.0000   0.0000   0.0000  33.4771
 2001  5 22   0.0000   0.0000   0.0000  34.4502
 2001  5 23   0.0000   0.0000   0.0000  38.0540
 2001  5 24   0.0000   0.0000   0.0000  43.0859
 2001  5 25   0.0000   0.0000   0.0000  52.4890
 2001  5 26   0.0000   0.0000   0.0000  54.4158
 2001  5 27   0.0000   0.0000   0.0000  49.0398
 2001  5 28   0.0000   0.0000   0.0000  43.5749
 2001  5 29   0.0000   0.0000   0.0000  43.9084
 2001  5 30   0.0000   0.0000   0.0000  51.1158
 2001  5 31   0.0000   0.0000   0.0000  58.7833
 2001  6  1   0.0000   0.0000   0.0000  63.4859
 2001  6  2   0.0000   0.0000   0.0000  67.6241
 2001  6  3   0.0000   0.0000   0.0000  69.7914
 2001  6  4   0.0000   0.0000   0.0000  73.9833
 2001  6  5   0.0000   0.0000   0.1888  79.1294
 2001  6  6   0.0000   0.0000   0.6969  83.1520
 2001  6  7   0.0000   0.0000   2.9640  83.3662
 2001  6  8   0.0000   0.0000   3.7848  84.2503
 2001  6  9   0.0000   0.0000   2.8226  84.3160
 2001  6 10   0.0000   0.0000   2.2025  83.4707
 2001  6 11   0.0000   0.0000   1.9116  87.5811
 2001  6 12   0.0000   0.0000   2.1488  90.5137
 2001  6 13   0.0000   0.0000   2.2026  90.9811
 2001  6 14   0.0000   0.0000   4.8917  92.0600
 2001  6 15   0.0000   0.0000   3.8458  92.1667
 2001  6 16   0.0000   0.0000   3.0594  96.4228
 2001  6 17   0.0000   0.0000   3.4850 106.1684
 2001  6 18   0.0000   0.0000   2.4262 108.3015
 2001  6 19   0.0000   0.0000   0.2879 115.4366
 2001  6 20   0.0000   0.0000   7.3323 123.7589
 2001  6 21   0.0000   0.0000   9.6590 130.7148
 2001  6 22   0.0000   0.0000  17.6945 134.6332
 2001  6 23   0.0000   0.0000  16.4043 137.6831
 2001  6 24   0.0000   0.0000   7.5829 136.7343
 2001  6 25   0.0000   0.0000   1.9071 132.8166
 2001  6 26   0.0000   0.0000   6.8538 135.5870
 2001  6 27   0.0000   0.0000  10.6914 140.1014
 2001  6 28   0.0000   0.0000  18.0013 142.0269
 2001  6 29   0.0000   0.0000  21.8235 146.5784
 2001  6 30   0.0000   0.0000  19.7193 148.1239
 2001  7  1   0.0000   0.0000  17.0833 149.8985
 2001  7  2   0.0000   0.0000  15.1072 153.5581
 2001  7  3   0.0000   0.0000  17.9422 152.2860
 2001  7  4   0.0000   0.0000  14.6679 147.5835
 2001  7  5   0.0000   0.0000  18.0389 153.0743
 2001  7  6   0.0000   0.0000  17.7282 156.6122
 2001  7  7   0.0000   0.0000  20.6743 161.5754
 2001  7  8   0.0000   0.0000  26.4381 170.4974
 2001  7  9   0.0000   0.0000  28.6869 173.8432
 2001  7 10   0.0000   0.0000  36.4503 171.7343
 2001  7 11   0.0000   0.0000  45.2722 171.1875
 2001  7 12   0.0000   0.0000  46.8020 175.1984
 2001  7 13   0.0000   0.0000  49.9631 175.7855
 2001  7 14   0.0000   0.0000  55.0929 182.6623
 2001  7 15   0.0000   0.0000  56.8058 191.4798
 2001  7 16   0.0000   0.0000  61.5421 195.4138
 2001  7 17   0.0000   0.0000  60.4421 195.6199
 2001  7 18   0.0000   0.0000  58.6896 193.3185
 2001  7 19   0.0000   0.0000  60.4205 194.5910
 2001  7 20   0.0000   0.0000  60.1046 198.5023
 2001  7 21   0.0000   0.0000  59.7826 197.9514
 2001  7 22   0.0000   0.0000  56.6223 195.5375
 2001  7 23   0.0000   0.0000  53.7402 196.4956
 2001  7 24   0.0000   0.0000  53.4557 191.1349
 2001  7 25   0.0000   0.0000  56.4377 194.8129
 2001  7 26   0.0000   0.0000  59.0181 196.2854
 2001  7 27   0.0000   0.0000  56.4896 199.3824
 2001  7 28   0.0000   0.0000  58.2420 205.4381
 2001  7 29   0.0000   0.0000  62.7180 210.8535
 2001  7 30   0.0000   0.0000  64.0322 206.9756
 2001  7 31   0.0000   0.0000  62.2055 201.8017
 2001  8  1   0.0000   0.0000  49.0835 196.0340
 2001  8  2   0.0000   0.0000  40.4607 198.8976
 2001  8  3   0.0000   0.0000  48.3233 205.9270
 2001  8  4   0.0000   0.0000  54.3106 208.8665
 2001  8  5   0.0000   0.0000  50.2656 215.3183
 2001  8  6   0.0000   0.0000  45.0550 211.6212
 2001  8  7   0.0000   0.0000  45.6453 206.9842
 2001  8  8   0.0000   0.0000  43.4739 202.3650
 2001  8  9   0.0000   0.0000  42.7409 202.7441
 2001  8 10   0.0000   0.0000  35.8924 196.7412
 2001  8 11   0.0000   0.0000  21.3900 185.2159
 2001  8 12   0.0000   0.0000  25.6257 179.1377
 2001  8 13   0.0000   0.0000  32.0291 178.4028
 2001  8 14   0.0000   0.0000  28.3538 182.7807
 2001  8 15   0.0000   0.0000  27.5062 178.3630
 2001  8 16   0.0000   0.0000  33.8136 176.5494
 2001  8 17   0.0000   0.0000  38.3990 185.4405
 2001  8 18   0.0000   0.0000  42.2172 190.9249
 2001  8 19   0.0000   0.0000  34.1276 187.6981
 2001  8 20   0.0000   0.0000  34.4151 188.6484
 2001  8 21   0.0000   0.0000  32.9573 188.7992
 2001  8 22   0.0000   0.0000  32.1283 176.6577
 2001  8 23   0.0000   0.0000  31.7106 173.4083
 2001  8 24   0.0000   0.0000  33.1506 171.0108
 2001  8 25   0.0000   0.0000  27.7189 175.8168
 2001  8 26   0.0000   0.0000  21.0330 175.5834
 2001  8 27   0.0000   0.0000  19.5253 175.5192
 2001  8 28   0.0000   0.0000  16.9036 168.0787
 2001  8 29   0.0000   0.0000  15.4786 157.6190
 2001  8 30   0.0000   0.0000  16.3166 158.3020
 2001  8 31   0.0000   0.0000  17.1274 163.5038
 2001  9  1   0.0000   0.0000  17.2484 167.6071
 2001  9  2   0.0000   0.0000  17.4018 163.8133
 2001  9  3   0.0000   0.0000  13.2639 160.5374
 2001  9  4   0.0000   0.0000   5.0294 162.3503
 2001  9  5   0.0000   0.0000   2.8078 147.1055
 2001  9  6   0.0000   0.0000   4.7253 142.2761
 2001  9  7   0.0000   0.0000   6.6885 146.6173
 2001  9  8   0.0000   0.0000   5.1275 144.4912
 2001  9  9   0.0000   0.0000   5.3427 141.0271
 2001  9 10   0.0000   0.0000  10.0105 139.4619
 2001  9 11   0.0000   0.0000  14.0936 133.7571
 2001  9 12   0.0000   0.0000  18.8983 123.3402
 2001  9 13   0.0000   0.0000  19.2322 133.0221
 2001  9 14   0.0000   0.0000  15.6487 129.0784
 2001  9 15   0.0000   0.0000   7.4347 122.7711
 2001  9 16   0.0000   0.0000   3.8920 120.3773
 2001  9 17   0.0000   0.0000   1.2535 128.5608
 2001  9 18   0.0000   0.0000   0.2893 120.9311
 2001  9 19   0.0000   0.0000   0.0193 109.0019
 2001  9 20   0.0000   0.0000   0.1225 101.9394
 2001  9 21   0.0000   0.0000   1.8007  99.5436
 2001  9 22   0.0000   0.0000   2.5413  99.2239
 2001  9 23   0.0000   0.0000   0.3765  93.5781
 2001  9 24   0.0000   0.0000   0.0000  90.7064
 2001  9 25   0.0000   0.0000   0.0000  86.4725
 2001  9 26   0.0000   0.0000   0.0000  83.5180
 2001  9 27   0.0000   0.0000   0.0000  85.6086
 2001  9 28   0.0000   0.0000   0.6201  88.0052
 2001  9 29   0.0000   0.0000   1.2133  84.3745
 2001  9 30   0.0000   0.0000   0.0000  73.4636
 2001 10  1   0.0000   0.0000   0.0000  54.6324
 2001 10  2   0.0000   0.0000   0.0000  56.6905
 2001 10  3   0.0000   0.0000   0.0048  65.0852
 2001 10  4   0.0000   0.0000   0.0352  60.4340
 2001 10  5   0.0000   0.0000   0.0000  54.9526
 2001 10  6   0.0000   0.0000   0.0000  59.7527
 2001 10  7   0.0000   0.0000   0.0000  65.8591
 2001 10  8   0.0000   0.0000   0.1014  59.0892
 2001 10  9   0.0000   0.0000   0.0000  49.9517
 2001 10 10   0.0000   0.0000   0.0000  44.3157
 2001 10 11   0.0000   0.0000   0.0000  39.5918
 2001 10 12   0.0000   0.0000   0.0000  37.9801
 2001 10 13   0.0000   0.0000   0.0000  37.2155
 2001 10 14   0.0000   0.0000   0.0000  38.6540
 2001 10 15   0.0000   0.0000   0.0000  39.9903
 2001 10 16   0.0000   0.0000   0.0000  51.7704
 2001 10 17   0.0000   0.0000   0.0000  48.0130
 2001 10 18   0.0000   0.0000   0.0000  40.6326
 2001 10 19   0.0000   0.0000   0.0000  27.7884
 2001 10 20   0.0000   0.0000   0.0000  31.1005
 2001 10 21   0.0000   0.0000   0.0000  31.8898
 2001 10 22   0.0000   0.0000   0.0000  22.3682
 2001 10 23   0.0000   0.0000   0.0000  21.6972
 2001 10 24   0.0000   0.0000   0.0000  21.1735
 2001 10 25   0.0000   0.0000   0.0000  14.3628
 2001 10 26   0.0000   0.0000   0.0000  12.5565
 2001 10 27   0.0000   0.0000   0.0000  14.7840
 2001 10 28   0.0000   0.0000   0.0000  19.8361
 2001 10 29   0.0000   0.0000   0.0000  18.0131
 2001 10 30   0.0000   0.0000   0.0000  18.5728
 2001 10 31   0.0000   0.0000   0.0000  23.7557
 2001 11  1   0.0000   0.0000   0.0000  20.2625
 2001 11  2   0.0000   0.0000   0.0000   7.9813
 2001 11  3   0.0000   0.0000   0.0000   5.8706
 2001 11  4   0.0000   0.0000   0.0000   3.7524
 2001 11  5   0.0000   0.0000   0.0000   2.2316
 2001 11  6   0.0000   0.0000   0.0000   2.5784
 2001 11  7   0.0000   0.0000   0.0000   3.7444
 2001 11  8   0.0000   0.0000   0.0000   3.7486
 2001 11  9   0.0000   0.0000   0.0000   2.5074
 2001 11 10   0.0000   0.0228   0.0000   0.6548
 2001 11 11   0.0000   0.0000   0.0000   0.0000
 2001 11 12   0.0000   0.0000   0.0000   0.0000
 2001 11 13   0.0000   0.0000   0.0000   0.0000
 2001 11 14   0.0000   0.0000   0.0000   0.0000
 2001 11 15   0.0000   0.0920   0.0000   0.0000
 2001 11 16   0.0000   1.2619   0.0000   0.0000
 2001 11 17   0.0000   0.4062   0.0000   0.0000
 2001 11 18   0.0000   0.0588   0.0000   0.0000
 2001 11 19   0.0000   0.4914   0.0000   0.0000
 2001 11 20   0.0000   1.9419   0.0000   0.0000
 2001 11 21   0.0000   4.1955   0.0000   0.0000
 2001 11 22   0.0000   6.1413   0.0000   0.0000
 2001 11 23   0.0000   6.9390   0.0000   0.0000
 2001 11 24   0.0000  11.1184   0.0000   0.0000
 2001 11 25   0.0000  15.8952   0.0000   0.0000
 2001 11 26   0.0000  16.7181   0.0000   0.0000
 2001 11 27   0.0000  15.1440   0.0000   0.0000
 2001 11 28   0.0000  13.2149   0.0000   0.0000
 2001 11 29   0.0000   9.6389   0.0000   0.0000
 2001 11 30   0.0000   5.5102   0.0000   0.0000
 2001 12  1   0.0000   3.4166   0.0000   0.0000
 2001 12  2   0.0000   0.1163   0.0000   0.0000
 2001 12  3   0.0000   0.0000   0.0000   0.0000
 2001 12  4   0.0000   0.0000   0.0000   0.0000
 2001 12  5   0.0000   0.0000   0.0000   0.0000
 2001 12  6   0.0000   1.4443   0.0000   0.0000
 2001 12  7   0.0000   6.9496   0.0000   0.0000
 2001 12  8   0.0000  20.2880   0.0000   0.0000
 2001 12  9   0.4274  26.6758   0.0000   0.0000
 2001 12 10   0.4027  30.5857   0.0000   0.0000
 2001 12 11   0.0440  33.1819   0.0000   0.0000
 2001 12 12   0.0000  32.4175   0.0000   0.0000
 2001 12 13   0.0000  28.3436   0.0000   0.0000
 2001 12 14   0.0000  23.6885   0.0000   0.0000
 2001 12 15   0.0000  17.4928   0.0000   0.0000
 2001 12 16   0.0000  15.7959   0.0000   0.0000
 2001 12 17   0.0000  12.2262   0.0000   0.0000
 2001 12 18   0.0000   9.0080   0.0000   0.0000
 2001 12 19   0.0000  10.8845   0.0000   0.0000
 2001 12 20   0.0000  14.2306   0.0000   0.0000
 2001 12 21   0.0000  14.3332   0.0000   0.0000
 2001 12 22   0.0000  10.6819   0.0000   0.0000
 2001 12 23   0.0000   5.2278   0.0000   0.0000
 2001 12 24   0.0000   2.2386   0.0000   0.0000
 2001 12 25   0.0000   0.0119   0.0000   0.0000
 2001 12 26   0.0000   0.0000   0.0000   0.0000
 2001 12 27   0.0000   0.0000   0.0000   0.0000
 2001 12 28   0.0000   0.0693   0.0000   0.0000
 2001 12 29   0.0000   0.0000   0.0000   0.0000
 2001 12 30   0.0000   0.0000   0.0000   0.0000
 2001 12 31   0.0000   0.0000   0.0000   0.0000
 2002  1  1   0.0000   0.0000   0.0000   0.0000
 2002  1  2   0.0000   0.0000   0.0000   0.0000
 2002  1  3   0.0000   0.0000   0.0000   0.0000
 2002  1  4   0.0000   0.0270   0.0000   0.0000
 2002  1  5   0.0000   0.0325   0.0000   0.0000
 2002  1  6   0.0000   3.3889   0.0000   0.0000
 2002  1  7   0.0000  10.2818   0.0000   0.0000
 2002  1  8   0.0000   6.1335   0.0000   0.0000
 2002  1  9   0.0000   1.0178   0.0000   0.0000
 2002  1 10   0.0000   0.0164   0.0000   0.0000
 2002  1 11   0.0000   0.2051   0.0000   0.0000
 2002  1 12   0.0000   0.0609   0.0000   0.0000
 2002  1 13   0.0000   0.0000   0.0000   0.0000
 2002  1 14   0.0000   0.0000   0.0000   0.0000
 2002  1 15   0.0000   0.0000   0.0000   0.0000
 2002  1 16   0.0000   0.0000   0.0000   0.0000
 2002  1 17   0.0000   0.1708   0.0000   0.0000
 2002  1 18   0.0000   0.0814   0.0000   0.0000
 2002  1 19   0.0000   0.0000   0.0000   0.0000
 2002  1 20   0.0000   0.0000   0.0000   0.0000
 2002  1 21   0.0000   0.0000   0.0000   0.0000
 2002  1 22   0.0000   0.0000   0.0000   0.0000
 2002  1 23   0.0000   0.0000   0.0000   0.0000
 2002  1 24   0.0000   0.0000   0.0000   0.0000
 2002  1 25   0.0000   0.0000   0.0000   0.0000
 2002  1 26   0.0000   0.0000   0.0000   0.0000
 2002  1 27   0.0000   0.0000   0.0000   0.0000
 2002  1 28   0.0000   0.0000   0.0000   0.0000
 2002  1 29   0.0000   0.0000   0.0000   0.0000
 2002  1 30   0.0000   0.0000   0.0000   0.0000
 2002  1 31   0.0000   0.0000   0.0000   0.0000
 2002  2  1   0.0000   0.0000   0.0000   0.0000
 2002  2  2   0.0000   0.0000   0.0000   0.0000
 2002  2  3   0.0000   0.0000   0.0000   0.0000
 2002  2  4   0.0000   0.0000   0.0000   0.0000
 2002  2  5   0.0000   0.0000   0.0000   0.0000
 2002  2  6   0.0000   0.4432   0.0000   0.0000
 2002  2  7   0.0000   0.0000   0.0000   0.0000
 2002  2  8   0.0000   0.0000   0.0000   0.0000
 2002  2  9   0.0000   0.0000   0.0000   0.0000
 2002  2 10   0.0000   0.0000   0.0000   0.0000
 2002  2 11   0.0000   0.0000   0.0000   0.0000
 2002  2 12   0.0000   0.0000   0.0000   0.0000
 2002  2 13   0.0000   0.0000   0.0000   0.0000
 2002  2 14   0.0000   0.0000   0.0000   0.0000
 2002  2 15   0.0000   0.0000   0.0000   0.0000
 2002  2 16   0.0000   0.0000   0.0000   0.0000
 2002  2 17   0.0000   0.0000   0.0000   0.0000
 2002  2 18   0.0000   0.0000   0.0000   0.0000
 2002  2 19   0.0000   0.0000   0.0000   0.0000
 2002  2 20   0.0000   0.0000   0.0000   0.0000
 2002  2 21   0.0000   0.0000   0.0000   0.0000
 2002  2 22   0.0000   0.0000   0.0000   0.0000
 2002  2 23   0.0000   0.0000   0.0000   0.0000
 2002  2 24   0.0000   0.0000   0.0000   0.0000
 2002  2 25   0.0000   0.0000   0.0000   0.0000
 2002  2 26   0.0000   0.0000   0.0000   0.0000
 2002  2 27   0.0000   0.0000   0.0000   0.0000
 2002  2 28   0.0000   0.0000   0.0000   0.0000
 2002  3  1   0.0000   0.0000   0.0000   0.0000
 2002  3  2   0.0000   0.0000   0.0000   0.0000
 2002  3  3   0.0000   0.0000   0.0000   0.0000
 2002  3  4   0.0000   0.0000   0.0000   0.0000
 2002  3  5   0.0000   0.0000   0.0000   0.0000
 2002  3  6   0.0000   0.0000   0.0000   0.0000
 2002  3  7   0.0000   0.0000   0.0000   0.0000
 2002  3  8   0.0000   0.0000   0.0000   0.0000
 2002  3  9   0.0000   0.0000   0.0000   0.0000
 2002  3 10   0.0000   0.0000   0.0000   0.0000
 2002  3 11   0.0000   0.0000   0.0000   0.0000
 2002  3 12   0.0000   0.0000   0.0000   0.0000
 2002  3 13   0.0000   0.0000   0.0000   0.0000
 2002  3 14   0.0000   0.0000   0.0000   0.0000
 2002  3 15   0.0000   0.0000   0.0000   0.0000
 2002  3 16   0.0000   0.0000   0.0000   0.0000
 2002  3 17   0.0000   0.0000   0.0000   0.0000
 2002  3 18   0.0000   0.0000   0.0000   0.0000
 2002  3 19   0.0000   0.0000   0.0000   0.0000
 2002  3 20   0.0000   0.0000   0.0000   0.0000
 2002  3 21   0.0000   0.0000   0.0000   0.0000
 2002  3 22   0.0000   0.0000   0.0000   0.0000
 2002  3 23   0.0000   0.0000   0.0000   0.0000
 2002  3 24   0.0000   0.0000   0.0000   0.0000
 2002  3 25   0.0000   0.0000   0.0000   0.0000
 2002  3 26   0.0000   0.0000   0.0000   0.0000
 2002  3 27   0.0000   0.0000   0.0000   0.0000
 2002  3 28   0.0000   0.0000   0.0000   0.0000
 2002  3 29   0.0000   0.0000   0.0000   0.0000
 2002  3 30   0.0000   0.0000   0.0000   0.0000
 2002  3 31   0.0000   0.0000   0.0000   0.0000
 2002  4  1   0.0000   0.0000   0.0000   0.0000
 2002  4  2   0.0000   0.0000   0.0000   0.0000
 2002  4  3   0.0000   0.0000   0.0000   0.0000
 2002  4  4   0.0000   0.0000   0.0000   0.0000
 2002  4  5   0.0000   0.0000   0.0000   0.0000
 2002  4  6   0.0000   0.0000   0.0000   0.0000
 2002  4  7   0.0000   0.0000   0.0000   0.0000
 2002  4  8   0.0000   0.0000   0.0000   0.0000
 2002  4  9   0.0000   0.0000   0.0000   0.0000
 2002  4 10   0.0000   0.0000   0.0000   0.0000
 2002  4 11   0.0000   0.0000   0.0000   0.0000
 2002  4 12   0.0000   0.0000   0.0000   0.0000
 2002  4 13   0.0000   0.0000   0.0000   0.0000
 2002  4 14   0.0000   0.0000   0.0000   0.0000
 2002  4 15   0.0000   0.0000   0.0000   0.0000
 2002  4 16   0.0000   0.0000   0.0000   0.0000
 2002  4 17   0.0000   0.0000   0.0000   0.0000
 2002  4 18   0.0000   0.0000   0.0000   0.0000
 2002  4 19   0.0000   0.0000   0.0000   0.0000
 2002  4 20   0.0000   0.0000   0.0000   0.0000
 2002  4 21   0.0000   0.0000   0.0000   0.0000
 2002  4 22   0.0000   0.0000   0.0000   0.0000
 2002  4 23   0.0000   0.0000   0.0000   0.0000
 2002  4 24   0.0000   0.0000   0.0000   0.0000
 2002  4 25   0.0000   0.0000   0.0000   0.0000
 2002  4 26   0.0000   0.0000   0.0000   0.0000
 2002  4 27   0.0000   0.0000   0.0000   0.0000
 2002  4 28   0.0000   0.0000   0.0000   0.0000
 2002  4 29   0.0000   0.0000   0.0000   0.0000
 2002  4 30   0.0000   0.0000   0.0000   0.0000
 2002  5  1   0.0000   0.0000   0.0000   0.0000
 2002  5  2   0.0000   0.0000   0.0000   0.0000
 2002  5  3   0.0000   0.0000   0.0000   0.0000
 2002  5  4   0.0000   0.0000   0.0000   0.0000
 2002  5  5   0.0000   0.0000   0.0000   0.1975
 2002  5  6   0.0000   0.0000   0.0000   4.8167
 2002  5  7   0.0000   0.0000   0.0000   1.0855
 2002  5  8   0.0000   0.0000   0.0000   2.1492
 2002  5  9   0.0000   0.0000   0.0000   6.3269
 2002  5 10   0.0000   0.0000   0.0000   7.6895
 2002  5 11   0.0000   0.0000   0.0000   7.0738
 2002  5 12   0.0000   0.0000   0.0000   9.1915
 2002  5 13   0.0000   0.0000   0.0000   9.4086
 2002  5 14   0.0000   0.0000   0.0000  13.6027
 2002  5 15   0.0000   0.0000   0.0000  14.2902
 2002  5 16   0.0000   0.0000   0.0000  12.3822
 2002  5 17   0.0000   0.0000   0.0000   9.6574
 2002  5 18   0.0000   0.0000   0.0000   8.2063
 2002  5 19   0.0000   0.0000   0.0000   9.8561
 2002  5 20   0.0000   0.0000   0.0000  16.9007
 2002  5 21   0.0000   0.0000   0.0000  21.3010
 2002  5 22   0.0000   0.0000   0.0000  26.1074
 2002  5 23   0.0000   0.0000   0.0000  30.9384
 2002  5 24   0.0000   0.0000   0.0000  36.5301
 2002  5 25   0.0000   0.0000   0.0000  43.3487
 2002  5 26   0.0000   0.0000   0.0000  48.3409
 2002  5 27   0.0000   0.0000   0.0000  52.6052
 2002  5 28   0.0000   0.0000   0.0000  55.2558
 2002  5 29   0.0000   0.0000   0.0000  62.0906
 2002  5 30   0.0000   0.0000   0.0000  70.0856
 2002  5 31   0.0000   0.0000   0.0000  72.4500
 2002  6  1   0.0000   0.0000   0.0000  73.0173
 2002  6  2   0.0000   0.0000   0.0000  71.4312
 2002  6  3   0.0000   0.0000   0.0000  68.8209
 2002  6  4   0.0000   0.0000   0.0550  72.2138
 2002  6  5   0.0000   0.0000   4.3590  76.5181
 2002  6  6   0.0000   0.0000   6.5827  78.7062
 2002  6  7   0.0000   0.0000   3.0905  85.5806
 2002  6  8   0.0000   0.0000   0.9348  87.4199
 2002  6  9   0.0000   0.0000   0.1417  88.0013
 2002  6 10   0.0000   0.0000   0.4023  81.4757
 2002  6 11   0.0000   0.0000   0.0161  84.4746
 2002  6 12   0.0000   0.0000   0.3226  92.6113
 2002  6 13   0.0000   0.0000   4.6201  96.9921
 2002  6 14   0.0000   0.0000   6.8488  97.4244
 2002  6 15   0.0000   0.0000   7.2110  99.9740
 2002  6 16   0.0000   0.0000   9.9523 101.1088
 2002  6 17   0.0000   0.0000   8.9507  99.3042
 2002  6 18   0.0000   0.0000   8.1868  96.5527
 2002  6 19   0.0000   0.0000   8.0941  98.7608
 2002  6 20   0.0000   0.0000   7.1766 104.4070
 2002  6 21   0.0000   0.0000   8.7366 109.4465
 2002  6 22   0.0000   0.0000  11.1657 118.3527
 2002  6 23   0.0000   0.0000  15.4777 119.7064
 2002  6 24   0.0000   0.0000  10.3827 117.0317
 2002  6 25   0.0000   0.0000   7.8330 113.1691
 2002  6 26   0.0000   0.0000   5.9727 113.5423
 2002  6 27   0.0000   0.0000   5.2908 121.9937
 2002  6 28   0.0000   0.0000  10.4842 120.1807
 2002  6 29   0.0000   0.0000   8.5783 114.1755
 2002  6 30   0.0000   0.0000   8.7180 117.9207
 2002  7  1   0.0000   0.0000  13.4693 120.0152
 2002  7  2   0.0000   0.0000  15.6474 129.2589
 2002  7  3   0.0000   0.0000  26.0234 134.9889
 2002  7  4   0.0000   0.0000  31.3434 138.1765
 2002  7  5   0.0000   0.0000  39.7240 145.3922
 2002  7  6   0.0000   0.0000  45.6991 151.5646
 2002  7  7   0.0000   0.0000  40.8689 149.1362
 2002  7  8   0.0000   0.0000  29.8945 145.5441
 2002  7  9   0.0000   0.0000  27.2092 145.3379
 2002  7 10   0.0000   0.0000  26.5286 143.8331
 2002  7 11   0.0000   0.0000  22.9730 135.4229
 2002  7 12   0.0000   0.0000  20.8884 130.3867
 2002  7 13   0.0000   0.0000  24.6917 130.2346
 2002  7 14   0.0000   0.0000  35.9109 141.7559
 2002  7 15   0.0000   0.0000  42.7243 156.3153
 2002  7 16   0.0000   0.0000  48.2395 161.0379
